PC1,PC2,PC3,PC4
46.36525067008117,20.26031647582526,36.598947081373765,-9.797461067003326
56.01796768779289,-27.390284908095175,-20.767666732344146,-7.398891795815263
-7.632472837988701,-24.67461510049135,-0.3350658196868821,9.256918294241565
8.364656324839075,-16.189069640982538,-0.48929461229934645,1.6583761345579688
32.842044165386255,-3.468049392432519,10.722815324008462,-5.792811554805539
-64.24699581510905,-18.6218080853616,9.397627814501714,-6.2376040116037075
-40.685018558737355,-8.151796228139869,18.690028620992447,7.951658887458137
23.01897103724093,-6.936388577248994,7.780830217655325,-2.2746776393667503
-9.658270083235152,15.011886967071245,-25.420211530680817,2.8448012049644333
-0.03839800482364808,9.612252014991174,-14.455414610228742,-0.763018744596252
20.175536431478548,-10.565968689057947,3.7962785308663065,7.7064366910839865
-32.00605771126084,-16.58028930874356,11.90681138729624,8.471170916685445
10.901892708242286,0.38374746441218477,-8.285515074142392,-3.6587496149312635
-17.94561911592413,25.650779554887386,-20.82189748044862,2.3883247135474406
19.97586902659137,-2.7154571673722607,-7.223531915687335,3.3769375343239645
49.80485935920987,1.380400913725662,30.95635023840215,4.927857119239185
-6.005108571340543,29.763710834274637,-7.486103493218639,-1.7037837617937335
77.47669664183118,-12.421535540302749,32.2333687053158,4.389280314930488
14.444172247475194,-4.662548059271504,-19.13287155807773,2.038621357015888
4.276776363912404,31.71416081411709,6.287655637169902,-4.338641901372728
-16.793628661809862,26.38205375463976,-18.29544726861648,2.4554346728957412
-48.33406322601894,-1.7814830167472628,15.229462986195262,-5.416651960388119
33.4835635544535,7.091000428560584,4.750527794176929,-5.46458826269393
32.90539418168606,-11.474606181029678,-10.426733761532336,-5.471028467232664
-1.2350198056130637,20.740964251882687,-4.714073690490299,14.01058978863638
19.65538121864745,-17.36517462547385,-17.91299723506868,-0.9574486151211232
5.083579780111847,13.650672344664583,-2.205128252466924,-0.5910569863590638
12.872875779503602,-6.5297699736990715,-16.859699569478902,13.068855663759201
-21.18388293375891,45.40805561848934,-2.5247442345159428,-2.298834274297718
-29.38873754736889,34.648140349752055,-20.198455838152356,2.7537545989779204
-21.40484281354769,45.806316427139016,-3.249475639503384,-2.6819966890932854
8.35214355980699,15.92482164274356,6.053084044087274,10.358682054277075
20.958663372302794,-9.575014539066029,4.726785295144783,-1.4180845149674894
-116.33769879945322,11.317918419291955,-0.21814818549399106,-7.618746750570789
-34.270223883779735,-11.692466032110488,-3.9534016224610546,-3.458694920582275
20.97698685419016,3.1542326965526435,-2.137853906767596,-3.445676171427774
33.34334292417316,4.666873013272728,9.438088417086082,-3.397945543032133
-46.8193909989549,-23.406850061676522,-13.800076915258474,-6.832332732413484
-25.018241813687,41.137678993318644,-11.726603823959135,-0.5700617360773848
34.367809947031304,-2.062513061871879,14.600064724714525,-6.472262597496684
-20.64150164461357,46.91797878951736,-1.8883103330196924,-3.4295534775556185
-15.067701975875508,-14.728970420017681,14.862376630131426,5.248226916515172
17.992472048366125,-13.574967408694931,-8.069609213587857,-0.7873073352210085
29.32291400844136,2.217916120487935,-6.5099524100118416,-3.6670885294764908
-17.393860098467997,-16.91820910163959,10.067724124244247,6.076132003035056
60.80601197254762,-26.44370806197817,-7.589428558834246,-4.094446221847008
27.380014138341238,6.659481643261815,15.04277892349906,9.469132841673314
23.62468241118671,5.2160750948925845,4.182197927904429,-3.777024022988858
-53.18856097344788,-12.35452318656035,18.713427463846504,7.782901531814574
27.956404492523035,0.14758198798312705,-9.113184361283988,-2.6507816002123654
15.963293098919081,-13.155844380745599,-5.107585382610427,-0.364134384289887
23.346656911726768,5.351313744771378,3.51164488240131,-4.261695890699883
5.427624675408111,34.00844620926128,12.464338000000293,-5.505971474666797
2.097508625591246,11.47905994253789,-8.951656484703499,-0.4984201130084003
62.48057337817542,14.768166947048982,50.456269586947016,-13.672719261304966
28.119571805930974,1.4271759206881462,-7.406550358247394,-3.3014223214058696
42.26226631680069,-8.973120689680911,-9.688675824431822,-3.297541136547487
-30.427801724094266,-11.487596121085524,7.630213079775221,11.263211799356725
21.08445092719097,-9.165893704937588,5.772005914019314,-0.8275972196776422
-3.696878458190099,-21.203617485781898,-11.561057263800251,2.639326612701481
-14.242970223145534,28.836521317455393,-13.184301467560495,1.7745385329364929
-23.34200903370089,57.14087127592537,5.845798658246732,-6.953217855626555
20.037136808984144,6.813840457601968,12.788896708810672,7.149020316978053
-6.013152760020716,3.224362767640663,-27.115045871329897,1.9288458452858137
-37.03499640852607,-4.61502490235409,6.510414875449779,-5.912392720011333
25.872202724974443,8.53957499870373,9.590563196944789,-5.460091857323828
25.392668222050673,-0.896316255339098,17.819072437547693,-3.631301184750928
38.98358975204337,-15.12574432896892,-10.07143759203807,9.608963079825209
21.087387819940318,5.535884420820796,-9.233065449234616,11.778593550375597
44.53887307872856,-4.549247277966245,17.6407137627729,7.321317586541653
-56.38119030035712,-11.505761556096445,1.4590540624948112,-2.5250037455246996
-33.32104235660145,-16.343896305959568,3.1639927531031624,8.611082828554885
19.873376220383392,-11.318312748115694,-5.438302585754105,-2.155596794717951
38.39692973425878,-7.672854264085071,1.7007133977137627,-5.996656076620916
37.94012685587529,-16.130881788279282,-12.445192208234637,9.738251650880727
-23.535110015040615,42.55077615653439,-7.320846546481896,-0.49931543986443927
-47.398260520296034,-4.746243777375742,3.4141427030558127,-4.505444189688156
-57.13682108938525,-6.93568010164023,5.178111770723188,-3.772420314537989
1.0999028609338097,10.91236565715608,-11.742783555189622,-0.6199018437699166
2.151235753734568,-17.57128908978627,13.558510172553778,5.512659701656219
-32.40682266570499,-9.523814785418786,-0.4606926312773254,-4.309647042573072
-26.87675550897191,-22.356402626015267,4.254339651114567,10.049188828202062
51.657370393786664,-22.051433435783515,-31.207033197488208,-4.414032565178925
30.550383260416282,2.1080147533849996,-3.0533004071968577,-2.8271326587545893
25.372943377753273,-6.608741183630695,8.209369563161484,-2.984414625561463
19.774661920556525,-10.418252198125728,-6.240125707441859,-3.425453351477511
-36.63973164014618,-6.412338233527638,10.46438484028658,-3.725874760479865
24.21606268960599,-7.948390060764812,4.67090168966018,-2.547127411852202
-12.990512737736168,24.671978297604728,-7.236223087652768,18.517783969492115
9.649303436624422,19.79866573690223,7.305973278063821,-3.678091522393295
20.420635565040016,-9.700710487412085,5.563339069965654,7.569463203620124
24.08056609442417,1.9914286362341507,-25.26329498297394,-0.7270077510428372
42.29891297820862,-6.642620737396889,12.067909359270882,7.797804492695619
25.269025099410413,-9.101851535160936,3.1638007485589235,8.556161587667503
28.817359927366937,-6.503422382255589,-33.61478675738981,10.396487090161337
39.85470193093013,7.67666814799211,8.592049106181289,-6.432195606676899
31.26887116451428,-12.961252647822803,-14.426591005252394,-5.116950622551467
3.6201414792852518,-14.419289760077021,14.91084148434432,4.326629741904355
27.36614466357429,-8.50047407024742,-2.7007689704461484,-4.911285003534694
57.430125865887874,-36.51963267758922,-50.23404189183939,-7.2848134839637275
28.25434097802767,4.88986311958358,10.382292732552198,1.5424488604020574
-65.58516852876285,-33.82816987594105,10.615898916263344,5.485779822889668
-3.783131535918301,35.29852615995759,-3.876430934611772,-5.840376020634029
-64.72194199243802,-25.620607396122132,1.800443445141834,3.2514248453978567
41.190364854646106,-7.934364717425666,11.795577678240075,9.496450359930613
20.04348668651633,7.055511416998847,12.330109535407612,-4.4278255509062205
7.947747612594554,17.366176465602535,3.2574086902862938,-2.848242166703109
-47.335324618644336,-11.947280536226891,9.641450026061907,7.491290292789159
54.73910620177506,-30.368162600824178,-21.70593979377825,-4.505148776924184
-32.30580110398944,33.887768363681694,-27.792732030606874,1.5244261207577274
-38.855931308179535,-6.169376429041112,-1.2076527063145264,-3.5106405986010536
-41.08981737097642,-12.002679862123337,3.300756749834317,-4.5355688452481076
-41.10656428461195,-11.846159845673014,-1.8412671618899346,11.730584659850344
-15.074819082301275,30.91830397573449,-15.74845598282817,-0.7790692493070068
-4.611582775416025,16.560158516351137,-10.2227189782256,4.151478550303864
-22.99183754090197,44.69381808818045,-8.531457045767421,0.6129692368004278
62.901043336056176,-35.5130381444437,-36.80674223078769,7.071941279507904
-2.688311615838586,33.99800771676889,-0.26720804216557426,-3.9810044462082637
-34.193217965021304,-17.282425203421866,5.702725457232663,6.812268175865647
-35.40902042726688,45.781111322745076,-13.524027334934132,1.1282368812511443
-42.783716496462446,-13.23668529155563,-0.8215366456484823,-4.417633985204727
28.905940992163096,-8.899936100129636,2.5516398966489895,7.869424775341571
36.78572665005157,-9.464990091139391,4.470422181092534,-4.375731608172963
-59.09126415563273,-26.39737891969302,16.546309670966604,6.696372113871739
-46.29494367914184,-8.964037248580084,1.5718656471214096,8.282862932952035
-23.21002986674334,-17.413140483587988,11.32248612083323,7.13426702855341
-61.79626698784209,-34.44100608922566,17.407380038000287,6.073334658155609
-53.869882514336766,-16.566161940041226,21.849606436104022,7.152788810669868
4.576230882307755,29.59106823908366,6.765565324865438,-2.5692667609299775
-25.94427381770683,-8.726439015280132,5.378049264324449,-6.051857824215777
-51.82864164256317,-2.921216233496903,11.98674133140791,8.09697493003943
-86.7367761647241,-16.495215528178385,10.093966264466008,-6.334160992590469
27.45502262444313,-2.6819428737529947,-8.182365418675335,12.314421857931343
27.08230446207955,-18.840249997382713,-22.610631298281035,-1.9503529218070845
-1.2470681914031445,5.0383874538367905,-14.604460483981423,3.5955606337487964
-53.26434655487331,-8.26570117115438,13.680610918609215,-5.6604461011816305
27.14305613532835,-40.877080222441606,-47.548636015332605,-3.1125536787365427
24.008240083732858,-9.43299532500776,-0.6544391137353429,-3.2753465607471632
-0.23283363316258487,25.467937344917182,-2.679115345011727,-1.4083721061671923
31.431493342475335,13.782562907824849,21.60424441505595,-7.171396511552004
66.62690556376185,-19.484584881804892,4.352710652974306,-7.865892618402057
62.70524786673718,-24.161099055573295,-3.755362519507507,3.3362492405190025
-41.043694713928645,-27.08971462508677,-26.11133306061142,-5.450622095134179
20.03905913790433,-9.623953455394304,-24.518209808452006,2.135359283875058
30.99721812223794,-14.795436933568148,-14.07987043185769,-3.1293472680597105
7.595039390675481,-14.177280651373593,11.609259108666645,7.8007918711291
-2.516717717932039,-20.89011562662931,1.0493840050355594,4.6121232651275506
26.09867229659227,-2.952805171721522,-10.414193409502708,-1.2654915949228176
8.477019340496042,-0.12146911220231615,-12.995641441632134,13.493923978329988
19.049680586532588,-15.965908911264691,-50.585332303230004,-2.331713322139038
-23.49851144695043,-18.392492335283535,11.084801824442732,7.722403068526297
17.2835335327255,7.993117889109245,-2.1091630502483802,-3.6231317225269457
-25.23873613362406,37.503503152190234,-10.229554340144492,2.878858902010432
-64.96094407435312,-13.390718957848712,-5.213602823712975,-8.044280719572754
5.499777563351643,14.660546478618896,-2.3989472598852366,-1.984956606858077
-58.923679533246016,-19.182638665699294,2.864818724774583,-7.139742137506179
-20.91359006081946,-20.450535729220313,-4.684652231078445,-2.6543191498319523
-62.99300930209286,-32.859784589041496,18.641986741298428,6.190387602043458
8.08852301087623,-11.664495991727044,25.708999571560522,7.347181957152735
-12.400808498364313,33.04132320068387,-13.70404235239815,1.3127954628479195
32.028295211763236,3.3799420177301123,29.66153111141715,-3.3404903775499513
-11.81133045692755,32.686852529143096,-7.351925709073345,-0.22809986180608632
-14.664218386701208,29.239047343460665,-13.47951728103195,1.1125405616215822
-1.0896024515261615,14.767126963828783,0.8737858277657296,-1.5390304366034577
35.92511085276362,15.946589658266515,5.6036113068191575,-11.585865200818212
36.51850310740156,16.63459476841745,6.308455108244413,-12.249628847290825
-4.871713472516689,18.764978964014173,-14.578024320754826,1.8064884279517628
-27.64559440911742,-4.214448074879179,9.85842348338674,-6.745059865390896
-52.67330122064722,-1.5728664071733114,2.7609503623539275,-3.9958846352933826
-26.96629554359933,-4.590582718266429,12.074523195847082,-6.122874938819834
39.8921572008411,5.3790151476913515,10.463570146763391,-4.634836108227113
9.409279507153116,-1.1119634465360093,-11.838048301280296,-3.299322909182667
-37.65424578144693,-6.725198297717899,7.283772380560119,-3.806282789059029
16.953612964229592,-9.403455527716186,8.630173099717563,-0.39647527512783043
50.48699926799796,1.2477457380457864,31.717855951683372,4.894121500842353
-2.6121441956031504,-19.34945676295675,0.07214793884041981,4.724255115270978
-57.059403391293046,-5.41821993892405,-6.663008434127274,-3.2786647787418524
-10.400376339302369,-32.06866089250379,-29.82927770791921,-7.324966013260095
-60.30931964276661,0.10231051793523349,8.565544683028062,-5.742341005365365
-52.62061201603818,-4.826916352139062,8.35932059264044,-6.830458599981856
-50.99729479030364,-2.729505628385912,11.318366909462963,12.015995336199595
-37.71997046978562,33.95048390849389,-24.75476469541153,6.2564012903346296
-28.362678128774178,47.16845776192248,-4.8102798021615065,-0.29607748516345467
-27.789502181146503,57.45828013648239,3.102555474463731,-5.191337455742428
5.805525649659728,-15.819825154499568,-4.218472016766501,3.919432529642563
82.91420202826095,-6.480170602347144,47.981460887913286,3.0428626113093102
31.556453705279353,-2.8082284372289728,-0.9812131368512809,-5.121035527899995
-41.30647277038719,-9.047492456694442,-2.538667614245611,-4.066225583644222
42.360482142758,16.488614738647065,27.770236290234973,-8.454815774160966
37.03878474481766,6.086647886983192,0.2280982133404379,-5.875339804502794
41.682698817723605,-2.6646768249421022,9.502516782191865,-7.92447134734617
25.79224030491622,7.7132362858601695,10.760990360758452,-5.08847022131841
43.00860647843993,-2.13143194725113,12.545483049294834,-7.5489815451343
-8.825139540381343,-21.863156304925965,-14.545097578829003,2.5443225426132727
39.758737013818575,-10.239833951939673,-12.855493471219084,-5.76815304678356
6.7659886365897535,13.72312605381668,-0.9200338201554601,14.17098869816273
26.1499233200162,-10.548996894306825,-31.33314270165261,-1.9249641313380152
41.121503425179895,-6.901613924389469,9.75651555082791,6.946844564715612
49.636701602446095,15.59827242672532,34.303010285669004,-8.321179893647866
-3.1561368945062895,23.226689887491418,-10.651905056818471,-1.2213468614374356
14.19879302802147,-2.9554309562725543,-15.658823854381437,-1.5190555835778277
3.3482593765155286,11.871762124151456,-6.471562707929731,-0.005564186182859032
1.4993672741402122,-21.018681053807597,-8.142957306026013,4.3031496745480595
-5.763059107275325,27.141258787520307,-6.980412797474255,0.6569571619226835
-20.743264413624516,46.699280383038364,-2.048877400156453,-3.283215130143642
-59.739770725555644,-19.985808882333146,0.8540140515186145,-7.013747156462987
22.545767346009825,13.059202168966353,10.045047005389609,-5.051918789711454
3.859430391669491,10.298769423891756,-3.0886503732628583,13.555562406112486
41.65584126152709,-5.136994969469956,9.321192125867082,-5.94563053839029
57.7741814422962,-39.14372085615168,-49.07133310168015,-3.7603874854711634
9.792059178158524,-12.390570420640117,16.897010814902952,7.587337862994431
-55.389837771536264,-25.77923249373614,13.432770205591684,8.416882593388095
31.746339064080615,-1.7514175982190388,13.833385266562214,-7.736747817210009
-57.60613189317529,-20.595773114720117,17.349056425683788,-6.379953073260754
-25.059018076845675,38.10088615513486,-10.441865811011859,2.343517948209062
13.379449946256955,-3.0951946353842317,-18.05612722403704,-2.1448823575765736
31.84913658793795,-4.117516966108141,8.338596405893465,-6.218109549958228
34.54866259241231,4.822596877681196,31.926849682235133,-5.563341896366513
51.87771242461952,-0.8264330495289798,14.63235279640546,-6.630893854022833
0.7111440511824583,10.788392982743282,-13.127730043446405,-1.1443772108842794
34.51454677086625,6.188564055073751,5.84296271842398,-4.186383289676016
82.92704409136968,-6.508992458477714,47.9751645177401,3.16930115308379
-46.683467569149485,-16.40938965111171,3.8918002216960623,10.284088452648078
26.436481764832678,5.5952527567561745,10.293465036756782,2.844687382217618
-41.21679722400738,-10.898963195366939,2.1518519330749726,-5.632694851331699
-52.52462819608479,-0.3292292645505128,2.2084060505238448,-5.402183992858948
33.08294200581227,-13.652016395457174,-7.315427470401957,-3.076552265436785
-62.886028065508256,-27.98491033917645,0.16693765185230802,3.0928906235278255
-28.055697895642396,-5.2822993833205665,9.2674156050623,-6.017462507630768
-35.58007618016639,-3.00221521473496,11.906925229280478,-6.123703514086991
21.820234709600015,-9.670149932948757,0.7192003434183754,-1.8743839386674956
-53.98890148639093,-30.389986398789098,-13.168055441181245,-6.714978958490157
47.78071801125935,-26.55116169597499,-40.22616772605879,-1.805653361483344
14.58362393967974,-12.69692099022442,4.227730054590882,8.635649714567762
-34.146974620401465,45.73122574648559,-10.135152438360024,2.0752609338733414
25.701914166011107,-0.8763514237923395,-13.249884358438607,-2.7112911171119727
56.784460422218274,-27.12806985125085,-21.086342796088484,-5.072559833685826
3.1497989443838605,13.1163955777854,-7.119917236121708,-1.363585755342438
74.1004084574827,-5.540553727945166,15.380283673825662,-13.475281942702514
7.6878192722976735,18.315022406166992,2.6626741419277344,-3.429286472064888
-72.26883980514104,-27.123046380700742,4.062418186744853,-8.56880870569805
62.43990586599341,-20.987999728778952,-10.954995597372942,-7.161217355885576
24.036479237855673,-12.517990443776128,-8.469590577802432,5.450574638663511
9.774218757473335,37.77236986670271,19.022928840383752,-7.133752027083833
-47.87362300957028,-0.5683387448749322,15.90781449300351,-6.252103463320061
23.801715185191682,-11.724778694256479,-12.368671954286288,-2.456763680353294
-84.57537912793177,-11.149186885009378,-0.49072946038545595,-8.337271038455992
63.44496756898707,-24.336319499559963,-1.4439078208368308,7.45545707499582
2.647526349447702,19.61285370830998,-3.8488854875146643,13.393451571312731
-56.67296926008018,-10.462922543039916,4.499914813930449,-5.393028840746442
32.74453729700787,-12.430969684821882,-10.060177427345568,-4.358860066857304
59.583141471509464,7.560295778545472,35.947909608964494,-8.916522493808579
-21.879858037077952,43.960905741042296,-3.817754043914551,-1.3116105114757062
-3.7158105846485796,18.822279611609712,-10.534162884665932,2.454786602063031
-2.649418251247539,7.111582333905703,-19.479220366952237,0.44533905554714437
-5.277977662974024,-21.879513064189993,8.858208373147544,7.280840404844064
-30.71642625836901,-6.225746241851862,3.1878270522341303,-6.7009250372440405
78.89127079637487,-10.670783198069394,36.41714948524668,2.4587611035518115
45.323914913884636,-2.5139628502690705,17.9310542401894,-2.860346020011878
36.59947251334165,5.927381422819426,-1.0029989911597461,-6.323776036150559
5.65408110407634,3.9911321463896066,-48.22402110115607,0.2523856230879318
-12.066020164142941,11.386892300729267,-28.901466674553962,4.785084748434187
6.671168532198294,34.98969949506102,14.443619422062103,-5.726662781373896
2.7200438955203197,12.648985746782236,-7.717337429466152,-1.6171308727061593
-81.51816386168012,-8.154267643850083,-0.9325955694433254,-6.40389036026129
-61.52664376863895,-17.875679037866078,9.016787533067674,-7.946664549131668
32.028757719625816,-2.387140440578065,17.79032898374597,0.4954988309417807
3.3402942474631345,28.036979013360266,5.044048987807091,-1.6232180069771829
52.05053215735143,-0.32283140577099445,15.649215326637549,-6.856756986471829
-20.161994571149904,49.33207216485065,-1.5960447089025074,-5.433524387750907
22.267192065528832,-5.35323404229246,-20.22036795692049,-0.5051043879646286
